Date,Temperature,Rainfall,Humidity,Pressure,WindSpeed
2018-01-28,28.95,17.38,78.53,1010.15,9.41
2018-01-29,29.25,20.89,85.88,1009.85,11.14
2018-01-30,29.5,22.0,83.79,1007.0,8.4
2018-01-31,31.4,33.76,87.57,1008.25,12.86
2018-02-01,30.74,21.36,93.21,1007.42,11.55
2018-02-02,29.02,11.93,97.01,1011.51,13.7
2018-02-03,30.65,22.02,80.87,1012.93,10.05
2018-02-04,30.1,15.39,83.5,1010.07,10.25
2018-02-05,29.94,2.43,86.71,1009.63,3.37
2018-02-06,28.09,13.27,90.39,1011.82,8.63
2018-02-07,29.77,29.05,80.92,1006.74,11.76
2018-02-08,31.34,11.95,86.44,1009.88,8.82
2018-02-09,31.4,11.36,87.78,1010.2,9.66
2018-02-10,29.33,8.13,82.75,1008.46,10.19
2018-02-11,28.56,16.48,86.03,1007.98,11.48
2018-02-12,31.02,5.93,80.21,1005.98,10.85
2018-02-13,30.15,1.99,80.74,1010.92,10.23
2018-02-14,31.45,6.48,83.96,1006.99,10.22
2018-02-15,29.78,20.72,81.95,1012.29,8.57
2018-02-16,28.78,20.25,93.27,1005.44,7.71
2018-02-17,30.28,29.27,85.53,1008.18,10.84
2018-02-18,30.62,11.2,88.12,1009.9,6.5
2018-02-19,29.84,12.31,90.52,1006.01,9.03
2018-02-20,30.31,42.19,93.77,1009.86,10.7
2018-02-21,30.72,7.88,84.05,1014.07,10.28
2018-02-22,32.34,13.54,83.56,1009.76,7.4
2018-02-23,31.33,14.66,85.29,1008.2,13.45
2018-02-24,31.48,18.58,77.88,1012.23,12.17
2018-02-25,28.89,16.57,84.38,1013.26,9.7
2018-02-26,31.15,10.27,78.72,1015.49,7.38
2018-02-27,29.1,25.85,81.35,1008.33,9.6
2018-02-28,27.41,29.21,84.88,1007.57,6.57
2018-03-01,28.36,2.06,85.14,1010.71,11.22
2018-03-02,30.88,24.28,91.69,1013.59,11.92
2018-03-03,30.28,25.21,81.95,1009.34,13.44
2018-03-04,29.33,11.69,82.19,1008.35,9.07
2018-03-05,30.29,20.75,88.56,1016.56,9.26
2018-03-06,29.92,0.0,77.54,1009.56,10.93
2018-03-07,30.59,24.17,90.29,1015.12,9.51
2018-03-08,29.04,24.55,88.67,1010.41,9.64
2018-03-09,29.4,17.58,87.45,1008.0,8.4
2018-03-10,30.72,9.52,84.76,1010.29,10.0
2018-03-11,29.23,35.34,85.99,1008.46,10.66
2018-03-12,32.2,18.9,91.67,1006.56,8.3
2018-03-13,27.43,37.76,75.49,1010.52,13.48
2018-03-14,31.17,21.76,90.42,1007.99,11.04
2018-03-15,29.86,16.67,84.95,1013.53,13.13
2018-03-16,29.68,7.11,79.9,1015.84,12.96
2018-03-17,28.69,34.61,80.44,1011.99,8.58
2018-03-18,32.6,12.3,78.75,1008.63,15.25
2018-03-19,30.31,7.72,80.06,1004.76,11.08
2018-03-20,28.5,29.06,87.95,1009.7,12.47
2018-03-21,31.11,19.57,80.16,1011.24,10.82
2018-03-22,30.59,18.79,85.64,1010.91,12.72
2018-03-23,28.47,7.98,84.38,1007.72,10.42
2018-03-24,28.66,8.45,94.3,1009.31,7.66
2018-03-25,29.86,28.36,90.03,1005.62,8.47
2018-03-26,30.27,17.66,76.0,1005.69,7.86
2018-03-27,27.87,13.42,89.97,1008.0,12.16
2018-03-28,30.04,16.17,75.67,1013.51,10.23
2018-03-29,28.08,21.82,81.06,1010.18,10.48
2018-03-30,31.46,6.73,86.86,1013.98,15.04
2018-03-31,31.26,21.61,85.38,1014.66,9.43
2018-04-01,30.96,39.94,83.45,1003.96,8.28
2018-04-02,30.35,9.63,82.26,1009.11,11.12
2018-04-03,28.86,12.16,91.04,1008.55,11.45
2018-04-04,30.02,17.77,87.69,1004.41,10.89
2018-04-05,30.66,26.48,82.12,1010.0,5.09
2018-04-06,29.2,19.76,91.35,1015.54,9.32
2018-04-07,31.05,16.53,75.92,1011.82,13.66
2018-04-08,29.54,8.93,84.34,1009.63,15.22
2018-04-09,31.21,19.29,69.52,1009.57,13.7
2018-04-10,30.1,26.22,85.96,1008.54,13.38
2018-04-11,30.23,10.93,84.11,1014.28,7.04
2018-04-12,30.32,18.74,76.3,1012.3,10.51
2018-04-13,31.05,29.38,83.72,1008.33,7.15
2018-04-14,29.23,18.11,79.18,1011.75,8.19
2018-04-15,27.88,12.22,84.92,1006.22,8.22
2018-04-16,29.24,13.01,85.49,1011.91,9.05
2018-04-17,28.75,19.37,86.59,1014.84,12.29
2018-04-18,28.49,16.59,86.28,1007.45,9.3
2018-04-19,30.81,20.5,84.01,1008.04,7.11
2018-04-20,29.63,17.09,76.66,1010.14,10.78
2018-04-21,29.17,22.03,85.38,1009.09,9.17
2018-04-22,29.6,9.44,85.72,1007.46,8.44
2018-04-23,30.6,15.58,84.31,1004.87,8.95
2018-04-24,32.02,0.19,92.75,1010.78,8.93
2018-04-25,29.75,30.31,72.61,1014.25,10.53
2018-04-26,31.21,0.52,82.86,1003.01,12.4
2018-04-27,28.82,8.03,74.33,1011.33,10.14
2018-04-28,29.1,20.63,80.1,1004.72,9.27
2018-04-29,31.97,27.72,86.28,1010.73,9.27
2018-04-30,30.88,23.65,83.58,1010.6,6.79
2018-05-01,32.38,0.61,59.73,1011.41,7.47
2018-05-02,34.0,5.06,66.63,1008.18,12.06
2018-05-03,33.72,5.39,60.51,1009.22,9.56
2018-05-04,33.27,4.25,67.83,1014.01,9.25
2018-05-05,31.64,1.67,62.26,1008.63,9.46
2018-05-06,32.71,3.46,64.23,1013.15,6.12
2018-05-07,30.11,5.0,72.54,1013.72,11.27
2018-05-08,33.0,2.48,57.39,1010.44,7.13
2018-05-09,36.21,0.94,66.55,1014.52,9.27
2018-05-10,32.53,0.0,59.14,1011.68,13.35
2018-05-11,31.84,3.39,83.25,1011.7,11.95
2018-05-12,32.0,6.1,62.85,1007.4,12.96
2018-05-13,32.17,2.99,76.76,1007.26,9.53
2018-05-14,32.21,2.34,67.24,1014.02,13.28
2018-05-15,33.2,1.55,71.07,1010.02,10.08
2018-05-16,31.66,0.0,66.89,1006.79,8.94
2018-05-17,34.93,2.86,73.64,1010.89,11.17
2018-05-18,32.28,5.31,68.86,1009.21,10.62
2018-05-19,32.07,2.41,66.67,1008.42,13.12
2018-05-20,32.46,7.17,67.4,1009.3,8.99
2018-05-21,33.55,4.79,51.77,1010.01,6.02
2018-05-22,34.28,5.0,67.25,1010.63,7.14
2018-05-23,32.29,1.78,64.31,1012.62,12.56
2018-05-24,33.79,2.35,62.52,1010.27,10.59
2018-05-25,32.71,1.68,70.69,1012.14,7.38
2018-05-26,32.5,4.56,72.93,1010.19,10.73
2018-05-27,33.33,4.91,60.34,1010.8,8.22
2018-05-28,34.41,0.88,69.45,1007.35,11.5
2018-05-29,33.57,3.48,78.77,1007.89,11.85
2018-05-30,34.52,4.85,62.94,1009.3,8.79
2018-05-31,32.61,1.32,64.82,1014.4,9.36
2018-06-01,33.14,1.55,66.91,1012.48,10.98
2018-06-02,34.84,0.58,62.46,1008.76,13.05
2018-06-03,33.39,0.17,73.55,1010.33,11.78
2018-06-04,35.06,1.04,76.5,1009.78,9.17
2018-06-05,33.2,0.61,66.88,1009.27,8.12
2018-06-06,32.16,5.28,65.93,1007.06,10.9
2018-06-07,34.0,3.0,59.6,1002.36,8.2
2018-06-08,34.37,4.93,62.22,1009.29,11.4
2018-06-09,32.82,4.87,66.42,1011.44,9.35
2018-06-10,31.98,5.33,57.99,1008.2,9.81
2018-06-11,34.12,1.24,67.76,1005.84,10.88
2018-06-12,35.37,0.0,62.64,1012.51,15.89
2018-06-13,33.76,1.54,66.11,1006.32,11.61
2018-06-14,34.36,5.81,65.02,1007.58,12.99
2018-06-15,34.8,1.02,64.75,1012.37,9.5
2018-06-16,33.04,0.06,60.27,1009.73,8.6
2018-06-17,31.51,2.37,61.73,1010.08,11.98
2018-06-18,32.61,2.15,73.44,1012.2,11.6
2018-06-19,29.72,2.1,63.57,1007.52,12.11
2018-06-20,32.29,0.22,68.48,1009.98,8.16
2018-06-21,34.32,4.06,70.17,1011.45,12.18
2018-06-22,32.8,0.52,65.76,1005.03,7.88
2018-06-23,35.1,0.8,59.96,1012.01,11.73
2018-06-24,30.83,3.5,63.71,1010.99,9.39
2018-06-25,31.22,2.04,70.75,1015.83,10.78
2018-06-26,32.49,0.64,66.05,1008.86,10.61
2018-06-27,32.92,3.96,64.84,1015.13,11.17
2018-06-28,32.08,5.0,60.06,1007.44,8.4
2018-06-29,34.73,2.64,63.23,1010.49,11.08
2018-06-30,35.07,0.01,74.58,1003.8,11.81
2018-07-01,34.51,5.43,70.41,1006.8,11.49
2018-07-02,31.61,1.12,64.26,1008.9,10.48
2018-07-03,32.1,3.66,58.77,1010.12,9.46
2018-07-04,34.32,5.23,65.98,1004.12,7.05
2018-07-05,34.46,2.71,77.49,1012.69,10.51
2018-07-06,33.17,0.7,63.21,1011.25,9.31
2018-07-07,33.61,5.06,65.92,1008.71,8.21
2018-07-08,34.09,4.51,80.12,1010.53,9.81
2018-07-09,33.61,2.42,61.69,1010.27,10.92
2018-07-10,33.68,3.89,73.38,1011.56,10.54
2018-07-11,31.35,3.49,65.97,1006.64,11.0
2018-07-12,33.67,3.85,70.33,1010.37,9.51
2018-07-13,35.3,3.3,51.74,1002.72,12.41
2018-07-14,30.62,1.91,59.71,1009.09,10.77
2018-07-15,32.14,1.37,71.38,1017.9,11.08
2018-07-16,31.81,4.74,77.46,1013.19,6.91
2018-07-17,33.69,2.08,67.32,1008.88,11.49
2018-07-18,32.54,5.84,66.98,1009.33,11.14
2018-07-19,33.46,4.2,66.2,1014.0,11.98
2018-07-20,32.98,4.65,65.42,1011.71,11.65
2018-07-21,33.32,1.36,59.84,1010.88,8.55
2018-07-22,34.37,0.0,74.9,1010.15,8.29
2018-07-23,32.41,2.59,69.9,1006.32,8.08
2018-07-24,32.58,2.94,71.3,1010.81,9.22
2018-07-25,33.31,3.33,65.49,1010.35,5.7
2018-07-26,34.21,4.1,75.99,1007.57,11.14
2018-07-27,30.52,0.0,65.58,1008.26,12.09
2018-07-28,34.53,5.57,70.59,1011.92,7.44
2018-07-29,34.82,5.5,58.72,1011.4,8.91
2018-07-30,35.4,1.05,67.56,1010.56,9.89
2018-07-31,35.79,6.38,57.17,1011.46,9.98
2018-08-01,34.08,3.43,62.12,1006.89,9.2
2018-08-02,32.84,3.39,63.58,1015.12,11.07
2018-08-03,34.14,2.72,60.77,1012.65,8.01
2018-08-04,30.37,4.13,62.47,1009.0,11.39
2018-08-05,31.79,0.0,74.32,1009.83,12.51
2018-08-06,33.81,4.31,67.98,1010.49,12.27
2018-08-07,34.06,1.82,69.96,1008.14,9.37
2018-08-08,33.74,1.73,67.89,1011.14,9.32
2018-08-09,33.94,2.12,72.66,1010.39,10.35
2018-08-10,31.83,2.53,68.17,1013.07,9.36
2018-08-11,34.33,1.49,69.0,1008.48,13.09
2018-08-12,34.77,3.57,63.79,1005.45,10.76
2018-08-13,33.27,4.72,58.2,1010.42,10.86
2018-08-14,31.83,3.23,62.64,1007.52,8.94
2018-08-15,32.65,5.48,65.07,1007.46,11.63
2018-08-16,34.34,4.64,75.22,1010.58,10.31
2018-08-17,32.08,5.8,66.45,1009.09,9.21
2018-08-18,33.83,3.17,68.14,1009.03,9.6
2018-08-19,32.81,5.84,56.19,1011.34,12.18
2018-08-20,30.61,2.86,72.89,1007.74,10.54
2018-08-21,31.79,3.07,74.67,1015.09,10.51
2018-08-22,31.34,2.38,56.12,1009.12,11.93
2018-08-23,31.23,2.59,62.1,1015.38,10.8
2018-08-24,34.11,3.59,71.57,1013.24,10.08
2018-08-25,32.31,1.13,77.55,1012.46,5.55
2018-08-26,32.68,3.83,77.03,1006.69,10.85
2018-08-27,32.48,0.61,75.07,1007.11,11.94
2018-08-28,30.93,2.02,70.43,1012.15,10.87
2018-08-29,34.28,2.42,75.35,1011.07,11.47
2018-08-30,33.47,3.98,60.99,1007.18,8.92
2018-08-31,33.67,1.82,65.22,1009.78,12.84
2018-09-01,33.78,0.08,67.96,1009.09,9.54
2018-09-02,33.0,5.25,62.12,1010.61,10.58
2018-09-03,32.71,1.72,62.47,1008.74,11.48
2018-09-04,32.53,2.8,60.06,1008.58,10.46
2018-09-05,30.83,5.09,63.44,1015.29,10.84
2018-09-06,30.61,3.56,65.09,1010.87,13.23
2018-09-07,33.92,2.55,58.62,1012.62,11.02
2018-09-08,34.51,2.71,68.77,1009.26,10.17
2018-09-09,31.03,3.64,69.29,1008.49,11.21
2018-09-10,34.13,5.8,60.88,1012.01,12.68
2018-09-11,32.54,5.79,62.64,1010.21,6.55
2018-09-12,30.57,0.0,75.51,1007.67,8.45
2018-09-13,33.53,1.51,74.23,1015.59,5.56
2018-09-14,33.68,0.0,58.84,1011.43,8.11
2018-09-15,33.34,3.06,57.11,1011.97,10.6
2018-09-16,33.05,1.7,69.34,1006.12,7.98
2018-09-17,33.42,5.06,64.14,1011.37,10.41
2018-09-18,33.54,1.62,66.1,1009.89,13.0
2018-09-19,31.56,0.19,85.0,1010.93,11.1
2018-09-20,33.83,4.54,72.39,1012.33,12.25
2018-09-21,33.22,5.14,78.35,1010.59,10.96
2018-09-22,32.25,2.67,69.12,1008.83,10.18
2018-09-23,33.44,6.04,61.82,1011.26,8.79
2018-09-24,34.0,4.69,77.06,1008.72,10.29
2018-09-25,34.05,4.32,52.07,1007.94,11.14
2018-09-26,32.73,4.62,73.25,1009.36,11.2
2018-09-27,34.89,5.04,62.38,1009.44,10.05
2018-09-28,31.78,5.14,63.13,1009.7,12.14
2018-09-29,32.41,2.33,69.03,1008.77,13.07
2018-09-30,31.81,0.0,72.06,1008.93,8.38
2018-10-01,33.5,3.84,62.43,1013.56,11.72
2018-10-02,35.57,2.08,67.94,1010.7,9.35
2018-10-03,33.52,3.96,69.87,1009.02,9.58
2018-10-04,32.26,1.5,66.62,1014.55,14.08
2018-10-05,34.71,2.07,69.45,1003.86,9.69
2018-10-06,32.49,6.75,68.56,1010.15,9.86
2018-10-07,32.62,4.06,63.03,1011.65,12.86
2018-10-08,33.15,2.37,66.55,1013.6,10.28
2018-10-09,32.21,4.62,62.74,1009.3,10.46
2018-10-10,31.95,0.0,69.7,1003.42,8.15
2018-10-11,34.01,3.84,66.05,1007.31,9.14
2018-10-12,33.75,2.74,59.59,1007.36,9.13
2018-10-13,33.48,3.21,59.52,1014.04,8.51
2018-10-14,33.57,1.11,81.89,1013.98,8.45
2018-10-15,33.11,0.94,64.86,1011.27,11.69
2018-10-16,31.39,1.5,72.65,1013.97,8.45
2018-10-17,34.24,0.53,65.21,1006.57,9.19
2018-10-18,35.48,2.89,65.31,1008.31,9.4
2018-10-19,31.95,3.27,66.8,1008.63,8.91
2018-10-20,33.24,1.54,65.56,1008.65,5.59
2018-10-21,34.12,0.0,56.39,1012.69,7.78
2018-10-22,30.3,5.67,63.17,1013.64,8.17
2018-10-23,30.86,2.36,59.75,1011.21,11.35
2018-10-24,34.21,2.38,75.28,1007.22,10.27
2018-10-25,32.82,6.95,74.25,1010.1,10.4
2018-10-26,35.0,1.5,54.8,1007.1,9.17
2018-10-27,34.77,5.07,66.74,1011.4,8.58
2018-10-28,35.72,5.43,67.32,1009.78,11.4
2018-10-29,32.93,0.0,76.2,1013.51,10.74
2018-10-30,32.45,3.02,51.14,1006.68,13.53
2018-10-31,33.67,0.0,62.03,1004.22,8.44
2018-11-01,29.8,34.02,87.93,1009.09,9.49
2018-11-02,29.04,28.9,90.05,1005.99,6.56
2018-11-03,29.62,16.04,85.29,1004.98,8.57
2018-11-04,29.9,10.21,88.29,1015.61,8.92
2018-11-05,31.07,14.43,79.35,1007.86,11.54
2018-11-06,29.23,13.54,78.28,1011.9,10.92
2018-11-07,31.75,23.96,86.06,1011.75,9.49
2018-11-08,30.13,27.31,79.9,1015.11,11.28
2018-11-09,32.43,6.25,78.12,1011.12,10.25
2018-11-10,29.45,5.31,82.66,1010.65,7.38
2018-11-11,29.51,21.82,87.94,1009.14,8.4
2018-11-12,30.14,15.93,76.67,1008.65,8.82
2018-11-13,30.03,10.66,81.26,1009.45,11.28
2018-11-14,30.11,44.65,77.68,1012.74,9.84
2018-11-15,28.33,14.22,76.43,1010.25,9.39
2018-11-16,29.18,7.4,89.08,1009.52,10.42
2018-11-17,30.21,19.08,82.37,1014.55,14.47
2018-11-18,31.74,18.21,83.76,1013.28,8.48
2018-11-19,32.05,25.91,82.6,1010.85,11.25
2018-11-20,29.49,28.34,90.36,1009.21,9.05
2018-11-21,29.87,6.43,75.66,1008.7,8.08
2018-11-22,32.12,13.44,86.28,1008.12,13.56
2018-11-23,29.77,5.56,87.35,1010.78,12.41
2018-11-24,29.82,19.08,76.46,1012.51,10.13
2018-11-25,29.85,15.71,82.59,1012.55,8.15
2018-11-26,30.89,1.95,74.42,1014.23,7.95
2018-11-27,30.13,15.32,85.72,1010.15,12.09
2018-11-28,28.28,24.71,83.74,1005.4,8.94
2018-11-29,28.08,1.27,81.82,1013.56,10.63
2018-11-30,31.56,18.76,91.75,1014.34,8.1
2018-12-01,30.09,10.78,83.28,1014.97,8.72
2018-12-02,28.58,6.8,82.02,1021.24,12.95
2018-12-03,26.55,17.64,80.86,1012.96,7.64
2018-12-04,28.76,12.29,80.54,1011.95,9.33
2018-12-05,31.2,9.9,88.33,1006.53,11.23
2018-12-06,29.4,26.92,71.8,1007.65,12.34
2018-12-07,29.76,0.99,80.47,1011.15,8.38
2018-12-08,31.39,28.85,87.34,1013.09,8.97
2018-12-09,31.78,28.76,83.36,1005.12,5.27
2018-12-10,31.19,1.89,79.39,1011.43,7.4
2018-12-11,32.92,20.37,91.39,1013.13,4.92
2018-12-12,30.89,17.84,83.69,1009.92,12.11
2018-12-13,31.97,6.08,84.39,1014.21,9.59
2018-12-14,30.24,20.17,94.57,1012.25,14.14
2018-12-15,32.09,15.73,85.5,1016.16,7.72
2018-12-16,30.91,25.71,82.62,1008.86,9.51
2018-12-17,30.84,32.73,87.7,1006.23,13.01
2018-12-18,31.43,15.54,80.73,1007.28,12.15
2018-12-19,27.74,28.99,81.74,1010.85,3.16
2018-12-20,27.87,11.21,79.44,1012.28,10.61
2018-12-21,32.32,23.13,80.75,1013.67,9.07
2018-12-22,29.38,18.02,92.1,1013.15,12.04
2018-12-23,32.35,27.96,77.86,1011.61,13.25
2018-12-24,28.18,17.85,78.66,1010.39,12.27
2018-12-25,31.61,16.16,87.31,1005.49,6.5
2018-12-26,31.34,0.0,80.56,1012.03,10.44
2018-12-27,26.6,23.26,79.69,1010.36,8.75
2018-12-28,29.17,0.0,82.2,1013.71,9.15
2018-12-29,29.55,10.95,77.57,1007.01,10.44
2018-12-30,32.95,27.76,87.1,1015.97,10.94
2018-12-31,31.29,20.14,86.26,1005.77,9.38
2019-01-01,29.33,11.85,80.63,1014.29,9.26
2019-01-02,29.83,40.65,87.88,1010.02,12.12
2019-01-03,29.2,13.75,82.19,1010.75,10.93
2019-01-04,28.86,22.07,87.02,1008.6,9.67
2019-01-05,28.64,2.91,78.26,1012.16,11.05
2019-01-06,32.31,18.38,84.26,1011.01,7.87
2019-01-07,31.08,21.82,79.26,1011.12,11.52
2019-01-08,28.4,28.57,81.75,1000.79,11.94
2019-01-09,31.61,6.76,75.64,1013.98,8.77
2019-01-10,31.61,0.08,91.03,1013.22,11.08
2019-01-11,27.59,14.38,89.04,1004.94,8.96
2019-01-12,30.48,6.41,90.5,1013.31,10.48
2019-01-13,30.52,12.6,86.95,1008.21,9.61
2019-01-14,29.41,32.36,90.04,1006.99,12.68
2019-01-15,29.04,36.53,91.85,1016.58,10.59
2019-01-16,29.66,14.97,85.88,1006.96,5.18
2019-01-17,29.52,18.41,86.78,1011.19,10.28
2019-01-18,31.4,9.27,80.64,1016.33,3.63
2019-01-19,31.34,23.63,83.99,1012.69,11.44
2019-01-20,28.25,8.26,81.6,1003.64,9.98
2019-01-21,30.77,29.66,84.39,1007.75,10.45
2019-01-22,29.91,25.85,83.77,1012.67,9.48
2019-01-23,31.55,19.78,81.01,1009.0,11.45
2019-01-24,28.48,16.7,89.35,1011.55,7.7
2019-01-25,30.37,4.58,84.93,1014.14,10.15
2019-01-26,28.64,16.09,84.97,1013.28,12.17
2019-01-27,28.69,14.76,85.97,1008.19,11.0
2019-01-28,28.38,20.61,89.14,1010.16,10.35
2019-01-29,31.01,13.56,87.11,1009.91,8.18
2019-01-30,31.08,32.01,89.79,1012.71,11.02
2019-01-31,30.44,17.06,80.69,1003.8,6.87
2019-02-01,30.02,5.24,86.07,1015.24,3.55
2019-02-02,28.83,39.86,88.17,1009.67,8.94
2019-02-03,30.7,27.79,77.65,1014.48,10.8
2019-02-04,31.13,28.24,85.56,1011.34,11.04
2019-02-05,29.57,24.48,82.7,1010.0,13.13
2019-02-06,29.96,22.14,83.13,1008.9,13.86
2019-02-07,28.24,18.52,77.99,1013.76,9.88
2019-02-08,29.44,0.0,91.88,1006.02,10.97
2019-02-09,31.12,39.74,81.24,1007.43,9.15
2019-02-10,29.29,0.0,92.18,1008.75,9.68
2019-02-11,30.75,31.86,78.2,1011.07,7.57
2019-02-12,30.4,20.92,81.63,1010.7,10.5
2019-02-13,29.9,15.95,77.18,1006.73,8.77
2019-02-14,28.79,12.27,83.62,1010.26,11.12
2019-02-15,30.19,19.19,86.68,1007.25,8.33
2019-02-16,29.55,11.03,75.23,1011.73,8.0
2019-02-17,32.17,19.65,76.49,1012.0,10.07
2019-02-18,30.35,13.02,79.34,1005.62,7.44
2019-02-19,28.36,14.43,83.74,1005.36,11.81
2019-02-20,30.17,42.27,81.97,1016.7,11.49
2019-02-21,27.65,6.09,85.59,1004.76,8.21
2019-02-22,28.09,39.39,89.49,1008.98,13.02
2019-02-23,31.51,31.1,81.2,1009.07,7.81
2019-02-24,29.86,9.87,78.63,1013.39,11.34
2019-02-25,28.94,27.45,85.54,1009.05,13.18
2019-02-26,30.37,35.78,86.83,1011.96,7.85
2019-02-27,29.33,32.57,89.81,1008.93,7.29
2019-02-28,31.99,28.67,78.28,1006.57,13.67
2019-03-01,29.39,13.1,80.6,1011.07,7.2
2019-03-02,30.29,3.93,77.0,1005.9,7.35
2019-03-03,30.87,25.23,83.19,1008.11,12.76
2019-03-04,30.83,6.21,85.75,1010.9,11.44
2019-03-05,33.3,9.82,86.77,1014.49,13.44
2019-03-06,30.22,4.92,75.03,1012.48,10.69
2019-03-07,30.15,20.83,88.89,1011.64,10.77
2019-03-08,29.29,28.39,81.11,1012.9,9.21
2019-03-09,30.71,35.64,87.3,1014.25,9.26
2019-03-10,30.12,14.45,75.7,1013.21,11.14
2019-03-11,30.6,30.32,78.32,1005.87,12.48
2019-03-12,29.92,20.15,76.66,1014.42,11.34
2019-03-13,29.31,38.86,77.18,1009.01,11.97
2019-03-14,31.38,3.07,82.58,1012.24,12.95
2019-03-15,31.67,25.0,84.45,1009.46,11.0
2019-03-16,31.72,15.86,82.63,1013.44,12.12
2019-03-17,29.4,4.81,75.43,1010.39,7.79
2019-03-18,31.08,0.83,92.07,1008.99,8.4
2019-03-19,29.35,9.35,91.57,1012.01,10.19
2019-03-20,28.56,17.45,80.15,1002.11,8.61
2019-03-21,30.73,13.74,83.28,1013.12,11.72
2019-03-22,32.35,0.0,79.79,1012.72,10.86
2019-03-23,30.12,11.95,85.13,1010.51,6.3
2019-03-24,30.26,12.83,88.21,1011.03,13.91
2019-03-25,30.0,7.09,71.56,1007.19,10.75
2019-03-26,30.76,11.95,81.85,1010.21,10.76
2019-03-27,31.22,12.12,80.29,1016.07,13.57
2019-03-28,29.36,29.43,95.02,1013.95,8.47
2019-03-29,30.13,0.48,79.18,1009.95,10.44
2019-03-30,29.17,0.0,84.97,1012.18,11.53
2019-03-31,29.75,16.65,85.23,1011.23,9.81
2019-04-01,27.21,31.97,81.68,1006.33,9.21
2019-04-02,30.13,11.91,81.3,1009.03,10.72
2019-04-03,29.04,21.37,77.1,1016.02,12.14
2019-04-04,29.67,21.35,78.16,1011.69,11.69
2019-04-05,30.32,27.02,83.96,1009.7,8.68
2019-04-06,30.67,9.63,86.07,1010.91,12.69
2019-04-07,30.7,0.43,80.68,1007.93,8.54
2019-04-08,31.16,0.0,91.12,1013.0,10.37
2019-04-09,30.42,18.75,84.79,1013.38,9.55
2019-04-10,30.72,9.29,86.66,1009.18,10.86
2019-04-11,28.96,22.49,83.77,1014.69,10.52
2019-04-12,30.59,13.58,85.56,1011.42,9.29
2019-04-13,29.48,9.93,83.62,1008.04,10.58
2019-04-14,29.05,16.78,79.27,1013.43,10.05
2019-04-15,30.02,23.95,92.88,1010.24,7.02
2019-04-16,31.42,4.43,81.52,1013.58,9.33
2019-04-17,29.31,20.81,84.05,1007.92,11.76
2019-04-18,31.47,31.88,86.76,1007.9,7.49
2019-04-19,27.22,28.33,84.97,1008.74,6.13
2019-04-20,28.58,0.35,91.21,1011.91,7.39
2019-04-21,31.96,10.78,85.75,1011.05,9.81
2019-04-22,29.64,18.34,82.6,1010.75,10.58
2019-04-23,29.37,29.01,79.81,1011.17,9.32
2019-04-24,28.96,15.23,80.7,1011.98,9.81
2019-04-25,31.64,8.49,73.02,1011.18,13.45
2019-04-26,30.59,8.58,78.89,1016.08,9.24
2019-04-27,28.78,29.9,83.26,1003.92,14.17
2019-04-28,30.7,2.88,90.98,1006.86,7.78
2019-04-29,28.93,37.4,94.23,1008.36,13.41
2019-04-30,27.26,27.14,90.82,1014.52,10.15
2019-05-01,33.74,1.57,67.15,1009.51,9.56
2019-05-02,34.48,3.43,77.16,1010.74,14.38
2019-05-03,34.6,2.83,68.05,1007.48,10.32
2019-05-04,31.72,5.66,64.94,1011.07,5.44
2019-05-05,32.65,2.26,72.53,1011.57,12.04
2019-05-06,33.58,5.46,69.51,1005.87,9.82
2019-05-07,32.95,0.0,60.9,1016.13,9.45
2019-05-08,32.86,0.0,58.92,1011.45,9.07
2019-05-09,31.56,5.59,62.79,1006.1,10.08
2019-05-10,31.94,1.37,66.63,1008.07,6.67
2019-05-11,33.73,4.73,65.5,1011.86,9.26
2019-05-12,30.52,4.79,66.4,1010.45,9.79
2019-05-13,32.76,3.28,67.97,1013.79,10.88
2019-05-14,34.53,6.01,57.33,1013.83,11.31
2019-05-15,33.63,4.98,65.41,1011.81,7.88
2019-05-16,31.16,4.06,66.58,1009.99,8.4
2019-05-17,33.51,2.15,66.72,1008.54,8.4
2019-05-18,32.73,5.37,64.16,1009.62,9.47
2019-05-19,32.17,5.46,58.83,1009.74,8.31
2019-05-20,33.74,3.27,74.09,1012.2,10.16
2019-05-21,33.97,4.67,61.52,1012.32,10.59
2019-05-22,33.64,2.18,61.87,1006.9,3.18
2019-05-23,32.08,7.88,71.93,1010.96,11.92
2019-05-24,32.66,2.22,65.26,1007.79,8.69
2019-05-25,32.98,3.13,74.96,1013.07,7.03
2019-05-26,32.62,0.79,51.35,1010.26,11.15
2019-05-27,33.09,3.87,64.99,1006.92,9.27
2019-05-28,34.78,3.75,57.88,1010.39,12.55
2019-05-29,33.99,5.57,58.07,1010.38,9.3
2019-05-30,33.77,1.3,61.8,1009.99,8.16
2019-05-31,33.34,0.0,74.05,1001.64,11.81
2019-06-01,32.24,0.1,68.02,1012.66,12.32
2019-06-02,34.46,1.28,68.23,1004.67,10.16
2019-06-03,33.44,2.25,55.99,1008.22,13.81
2019-06-04,33.51,2.03,66.04,1011.15,6.9
2019-06-05,31.05,1.53,63.93,1015.38,10.14
2019-06-06,32.33,3.11,54.85,1007.29,8.5
2019-06-07,31.67,5.47,70.96,1006.37,7.47
2019-06-08,31.36,2.63,68.2,1011.25,7.97
2019-06-09,32.77,2.89,74.18,1012.32,7.13
